review_date,product_name,category,source,author_name,rating,review_text
2024-11-05,Levi's 511 Slim Fit Jeans,Fashion,App Store,Anjali E.,4,Exceeded my expectations. Will definitely buy again.
2024-11-05,Mi 10000mAh Power Bank,Electronics,Amazon,Priya S.,4,Five stars! Will recommend to friends and family.
2024-11-05,Minimalist 10% Niacinamide Serum,Beauty,App Store,Mohit Y.,4,Amazing! This is one of the best purchases I have made.
2024-11-05,Plum Green Tea Toner 200ml,Beauty,Google Play,Nikhil A.,1,Bad product. Had issues from day one.
2024-11-05,Zebronics ZEB-Crystal Pro Webcam,Electronics,Amazon,Ravi K.,3,Acceptable quality. Expected a bit more.
2024-11-06,Mamaearth Vitamin C Face Wash,Beauty,Meesho,Sneha R.,5,Brilliant quality. Worth every rupee spent.
2024-11-06,Pigeon Aluminium Non-Stick Pan,Home & Living,Meesho,Ishaan B.,4,Brilliant quality. Worth every rupee spent.
2024-11-06,Royalford Bamboo Chopping Board,Home & Living,Amazon,Sanjay L.,2,Bad product. Had issues from day one.
2024-11-07,Biotique Bio Morning Nector SPF,Beauty,Flipkart,Nisha G.,5,Exceeded my expectations. Will definitely buy again.
2024-11-07,Royalford Bamboo Chopping Board,Home & Living,Google Play,Sunita W.,3,Does the job but not impressed.
2024-11-07,Story@Home Blackout Curtains,Home & Living,Flipkart,Divya F.,3,Works but quality could be improved.
2024-11-07,boAt Airdopes 141 TWS Earbuds,Electronics,Myntra,Pooja V.,4,Amazing! This is one of the best purchases I have made.
2024-11-08,FabIndia Cotton Kurta,Fashion,Amazon,Ishaan B.,5,Amazing! This is one of the best purchases I have made.
2024-11-08,HP 65W Laptop Power Adapter,Office & Computing,Meesho,Rahul O.,5,Amazing! This is one of the best purchases I have made.
2024-11-08,Mamaearth Vitamin C Face Wash,Beauty,Meesho,Preeti C.,5,Five stars! Will recommend to friends and family.
2024-11-08,Mi 10000mAh Power Bank,Electronics,Flipkart,Anjali E.,3,Neither good nor bad. Just average.
2024-11-08,Plum Green Tea Toner 200ml,Beauty,Flipkart,Pooja V.,5,Amazing! This is one of the best purchases I have made.
2024-11-08,Royalford Bamboo Chopping Board,Home & Living,Amazon,Rohan D.,3,Not bad. Could be better but serves the purpose.
2024-11-09,FabIndia Cotton Kurta,Fashion,Meesho,Priya S.,4,Top notch quality. Highly recommend to everyone.
2024-11-09,JBL Flip 6 Bluetooth Speaker,Electronics,Meesho,Vikram H.,5,Amazing! This is one of the best purchases I have made.
2024-11-09,Levi's 511 Slim Fit Jeans,Fashion,Flipkart,Preeti C.,4,Outstanding product. Fast delivery and good packaging.
2024-11-09,Milton Thermosteel Flask 1L,Home & Living,Flipkart,Karan J.,5,Outstanding product. Fast delivery and good packaging.
2024-11-09,Prestige Induction Cooktop 1200W,Home & Living,Google Play,Mohit Y.,4,Five stars! Will recommend to friends and family.
2024-11-09,Puma Classic Track Pants,Fashion,Amazon,Kavya T.,5,Five stars! Will recommend to friends and family.
2024-11-09,Woodland Casual Sneakers,Fashion,Myntra,Shreya Z.,4,Outstanding product. Fast delivery and good packaging.
2024-11-10,Lakme Absolute Foundation,Beauty,Myntra,Sneha R.,5,Great value for money. Very happy with my purchase.
2024-11-10,Mamaearth Vitamin C Face Wash,Beauty,Google Play,Ananya M.,4,Exceeded my expectations. Will definitely buy again.
2024-11-10,Portronics Table Lamp LED,Office & Computing,Myntra,Aditya R.,5,Perfect product. Works exactly as described.
2024-11-10,boAt Airdopes 141 TWS Earbuds,Electronics,App Store,Meena N.,5,Outstanding product. Fast delivery and good packaging.
2024-11-11,Biotique Bio Morning Nector SPF,Beauty,App Store,Deepa C.,5,Brilliant quality. Worth every rupee spent.
2024-11-11,Lakme Absolute Foundation,Beauty,App Store,Arjun P.,4,Brilliant quality. Worth every rupee spent.
2024-11-11,Syska USB Hub 4-Port,Office & Computing,Google Play,Aditya R.,4,Exceeded my expectations. Will definitely buy again.
2024-11-11,Woodland Casual Sneakers,Fashion,Flipkart,Meena N.,3,Not bad. Could be better but serves the purpose.
2024-11-11,Wow Skin Science Hair Oil,Beauty,Myntra,Preeti C.,5,Perfect product. Works exactly as described.
2024-11-12,Kuber Industries Storage Box,Home & Living,Amazon,Lalita Q.,5,Very satisfied. Quality is premium and packaging was neat.
2024-11-12,Levi's 511 Slim Fit Jeans,Fashion,Google Play,Ravi K.,4,Outstanding product. Fast delivery and good packaging.
2024-11-12,Syska USB Hub 4-Port,Office & Computing,Google Play,Ananya M.,1,Waste of money. Completely unsatisfied.
2024-11-12,Zebronics ZEB-Crystal Pro Webcam,Electronics,Amazon,Mohit Y.,3,Not bad. Could be better but serves the purpose.
2024-11-13,H&M Relaxed Fit Shirt,Fashion,Meesho,Divya F.,3,Works but quality could be improved.
2024-11-13,Plum Green Tea Toner 200ml,Beauty,Google Play,Ravi K.,3,Okay product. Nothing extraordinary.
2024-11-13,Portronics Table Lamp LED,Office & Computing,Flipkart,Meena N.,4,Very satisfied. Quality is premium and packaging was neat.
2024-11-13,Woodland Casual Sneakers,Fashion,App Store,Sneha R.,3,Not bad. Could be better but serves the purpose.
2024-11-14,Woodland Casual Sneakers,Fashion,Myntra,Ananya M.,2,Very disappointed. Product quality is poor.
2024-11-14,boAt Airdopes 141 TWS Earbuds,Electronics,Google Play,Farhan X.,5,Top notch quality. Highly recommend to everyone.
2024-11-15,FabIndia Cotton Kurta,Fashion,Google Play,Vikram H.,4,Outstanding product. Fast delivery and good packaging.
2024-11-15,H&M Relaxed Fit Shirt,Fashion,Meesho,Rahul O.,5,Perfect product. Works exactly as described.
2024-11-15,Mi 10000mAh Power Bank,Electronics,Amazon,Suresh I.,5,Exceeded my expectations. Will definitely buy again.
2024-11-15,Plum Green Tea Toner 200ml,Beauty,Myntra,Ramesh B.,5,Five stars! Will recommend to friends and family.
2024-11-15,Wow Skin Science Hair Oil,Beauty,Google Play,Ananya M.,5,Great value for money. Very happy with my purchase.
2024-11-16,Anker 65W GaN Fast Charger,Electronics,Google Play,Aditya R.,3,It's fine. Meets basic requirements.
2024-11-16,Biotique Bio Morning Nector SPF,Beauty,App Store,Anjali E.,4,Five stars! Will recommend to friends and family.
2024-11-16,Mamaearth Vitamin C Face Wash,Beauty,Amazon,Ishaan B.,4,Outstanding product. Fast delivery and good packaging.
2024-11-16,Mi 10000mAh Power Bank,Electronics,Meesho,Sunita W.,5,Five stars! Will recommend to friends and family.
2024-11-16,Story@Home Blackout Curtains,Home & Living,Meesho,Meena N.,4,Five stars! Will recommend to friends and family.
2024-11-16,Woodland Casual Sneakers,Fashion,Flipkart,Sneha R.,5,Great value for money. Very happy with my purchase.
2024-11-16,Zebronics ZEB-Crystal Pro Webcam,Electronics,Flipkart,Suresh I.,5,Perfect product. Works exactly as described.
2024-11-17,Kuber Industries Storage Box,Home & Living,App Store,Rahul O.,4,Great value for money. Very happy with my purchase.
2024-11-17,Logitech MX Keys Keyboard,Electronics,Flipkart,Suresh I.,3,Product is okay. Delivery was delayed slightly.
2024-11-17,Mi 10000mAh Power Bank,Electronics,Flipkart,Nisha G.,3,Acceptable quality. Expected a bit more.
2024-11-17,Prestige Induction Cooktop 1200W,Home & Living,Amazon,Meena N.,2,Bad product. Had issues from day one.
2024-11-17,Puma Classic Track Pants,Fashion,Amazon,Sanjay L.,3,Decent product. Does exactly what it says.
2024-11-18,Allen Solly Polo T-Shirt,Fashion,Google Play,Pooja V.,2,Waste of money. Completely unsatisfied.
2024-11-18,AmazonBasics Adjustable Laptop Stand,Office & Computing,Amazon,Kavya T.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-11-18,Anker 65W GaN Fast Charger,Electronics,Amazon,Deepa C.,5,Exceeded my expectations. Will definitely buy again.
2024-11-18,Kuber Industries Storage Box,Home & Living,Myntra,Ananya M.,5,Perfect product. Works exactly as described.
2024-11-18,Levi's 511 Slim Fit Jeans,Fashion,Amazon,Divya F.,3,Product is okay. Delivery was delayed slightly.
2024-11-18,Milton Thermosteel Flask 1L,Home & Living,Amazon,Shreya Z.,5,Amazing! This is one of the best purchases I have made.
2024-11-18,Puma Classic Track Pants,Fashion,Flipkart,Nikhil A.,5,Amazing! This is one of the best purchases I have made.
2024-11-18,Sony WH-1000XM5 Headphones,Electronics,Flipkart,Meena N.,5,Very satisfied. Quality is premium and packaging was neat.
2024-11-18,Syska USB Hub 4-Port,Office & Computing,Myntra,Geeta U.,5,Perfect product. Works exactly as described.
2024-11-18,Zebronics ZEB-Crystal Pro Webcam,Electronics,Google Play,Preeti C.,4,Great value for money. Very happy with my purchase.
2024-11-19,Allen Solly Polo T-Shirt,Fashion,App Store,Rohan D.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-11-19,FabIndia Cotton Kurta,Fashion,Flipkart,Ramesh B.,5,Brilliant quality. Worth every rupee spent.
2024-11-19,Lakme Absolute Foundation,Beauty,Google Play,Priya S.,4,Great value for money. Very happy with my purchase.
2024-11-19,Milton Thermosteel Flask 1L,Home & Living,Meesho,Shreya Z.,5,Very satisfied. Quality is premium and packaging was neat.
2024-11-19,Plum Green Tea Toner 200ml,Beauty,Flipkart,Lalita Q.,2,Waste of money. Completely unsatisfied.
2024-11-19,Wow Skin Science Hair Oil,Beauty,App Store,Farhan X.,3,Acceptable quality. Expected a bit more.
2024-11-19,boAt Airdopes 141 TWS Earbuds,Electronics,Flipkart,Rahul O.,3,Product is okay. Delivery was delayed slightly.
2024-11-20,FabIndia Cotton Kurta,Fashion,Flipkart,Divya F.,4,Outstanding product. Fast delivery and good packaging.
2024-11-20,JBL Flip 6 Bluetooth Speaker,Electronics,Flipkart,Sanjay L.,1,Very disappointed. Product quality is poor.
2024-11-20,Sony WH-1000XM5 Headphones,Electronics,Amazon,Ramesh B.,5,Exceeded my expectations. Will definitely buy again.
2024-11-20,Woodland Casual Sneakers,Fashion,Amazon,Ishaan B.,5,Brilliant quality. Worth every rupee spent.
2024-11-21,AmazonBasics Adjustable Laptop Stand,Office & Computing,Meesho,Arjun P.,1,Waste of money. Completely unsatisfied.
2024-11-21,Biotique Bio Morning Nector SPF,Beauty,Amazon,Sunita W.,4,Brilliant quality. Worth every rupee spent.
2024-11-21,Levi's 511 Slim Fit Jeans,Fashion,Meesho,Farhan X.,3,Neither good nor bad. Just average.
2024-11-21,Logitech MX Keys Keyboard,Electronics,Flipkart,Pooja V.,3,Does the job but not impressed.
2024-11-21,Prestige Induction Cooktop 1200W,Home & Living,Google Play,Meena N.,2,Waste of money. Completely unsatisfied.
2024-11-21,Royalford Bamboo Chopping Board,Home & Living,Google Play,Sneha R.,5,Outstanding product. Fast delivery and good packaging.
2024-11-22,AmazonBasics Adjustable Laptop Stand,Office & Computing,Google Play,Rahul O.,5,Outstanding product. Fast delivery and good packaging.
2024-11-22,Mamaearth Vitamin C Face Wash,Beauty,Myntra,Preeti C.,1,Regret buying this. Will not purchase again.
2024-11-22,Mi 10000mAh Power Bank,Electronics,Google Play,Priya S.,5,Very satisfied. Quality is premium and packaging was neat.
2024-11-22,Milton Thermosteel Flask 1L,Home & Living,Amazon,Aditya R.,4,Perfect product. Works exactly as described.
2024-11-22,Minimalist 10% Niacinamide Serum,Beauty,Amazon,Suresh I.,3,Neither good nor bad. Just average.
2024-11-22,Syska USB Hub 4-Port,Office & Computing,Meesho,Kavya T.,2,Product is defective. Will be returning it.
2024-11-23,H&M Relaxed Fit Shirt,Fashion,Myntra,Shreya Z.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-11-23,Zebronics ZEB-Crystal Pro Webcam,Electronics,Meesho,Deepa C.,5,Brilliant quality. Worth every rupee spent.
2024-11-24,Allen Solly Polo T-Shirt,Fashion,Amazon,Shreya Z.,2,Bad product. Had issues from day one.
2024-11-24,JBL Flip 6 Bluetooth Speaker,Electronics,Meesho,Ravi K.,4,Great value for money. Very happy with my purchase.
2024-11-24,Minimalist 10% Niacinamide Serum,Beauty,Meesho,Kavya T.,4,Five stars! Will recommend to friends and family.
2024-11-24,Royalford Bamboo Chopping Board,Home & Living,Meesho,Arjun P.,4,Amazing! This is one of the best purchases I have made.
2024-11-24,Syska USB Hub 4-Port,Office & Computing,Google Play,Nikhil A.,2,Product is defective. Will be returning it.
2024-11-24,Wow Skin Science Hair Oil,Beauty,App Store,Vikram H.,3,Not bad. Could be better but serves the purpose.
2024-11-25,Allen Solly Polo T-Shirt,Fashion,Myntra,Lalita Q.,4,Great value for money. Very happy with my purchase.
2024-11-25,Biotique Bio Morning Nector SPF,Beauty,App Store,Rohan D.,5,Five stars! Will recommend to friends and family.
2024-11-25,FabIndia Cotton Kurta,Fashion,Flipkart,Anjali E.,4,Outstanding product. Fast delivery and good packaging.
2024-11-25,Kuber Industries Storage Box,Home & Living,App Store,Ramesh B.,4,Very satisfied. Quality is premium and packaging was neat.
2024-11-25,Prestige Induction Cooktop 1200W,Home & Living,Meesho,Ravi K.,5,Very satisfied. Quality is premium and packaging was neat.
2024-11-26,AmazonBasics Adjustable Laptop Stand,Office & Computing,Flipkart,Nikhil A.,2,Product is defective. Will be returning it.
2024-11-26,Plum Green Tea Toner 200ml,Beauty,App Store,Vikram H.,3,Not bad. Could be better but serves the purpose.
2024-11-26,Puma Classic Track Pants,Fashion,Meesho,Pooja V.,5,Great value for money. Very happy with my purchase.
2024-11-26,Zebronics ZEB-Crystal Pro Webcam,Electronics,Myntra,Rohan D.,3,Works but quality could be improved.
2024-11-27,AmazonBasics Adjustable Laptop Stand,Office & Computing,App Store,Lalita Q.,3,Average quality but acceptable for the price.
2024-11-27,Levi's 511 Slim Fit Jeans,Fashion,Amazon,Ramesh B.,3,Does the job but not impressed.
2024-11-27,Milton Thermosteel Flask 1L,Home & Living,Flipkart,Priya S.,5,Five stars! Will recommend to friends and family.
2024-11-27,Zebronics ZEB-Crystal Pro Webcam,Electronics,Amazon,Preeti C.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-11-28,Milton Thermosteel Flask 1L,Home & Living,Google Play,Divya F.,5,Brilliant quality. Worth every rupee spent.
2024-11-28,Minimalist 10% Niacinamide Serum,Beauty,Amazon,Priya S.,4,Five stars! Will recommend to friends and family.
2024-11-28,Prestige Induction Cooktop 1200W,Home & Living,Meesho,Sanjay L.,5,Perfect product. Works exactly as described.
2024-11-28,Samsung Galaxy Buds3 Pro,Electronics,Meesho,Ramesh B.,4,Great value for money. Very happy with my purchase.
2024-11-28,Sony WH-1000XM5 Headphones,Electronics,Flipkart,Deepa C.,5,Five stars! Will recommend to friends and family.
2024-11-28,Woodland Casual Sneakers,Fashion,Google Play,Ishaan B.,5,Amazing! This is one of the best purchases I have made.
2024-11-29,FabIndia Cotton Kurta,Fashion,App Store,Amit D.,4,Exceeded my expectations. Will definitely buy again.
2024-11-29,JBL Flip 6 Bluetooth Speaker,Electronics,Meesho,Divya F.,4,Exceeded my expectations. Will definitely buy again.
2024-11-29,Wow Skin Science Hair Oil,Beauty,Amazon,Nikhil A.,5,Brilliant quality. Worth every rupee spent.
2024-11-30,AmazonBasics Adjustable Laptop Stand,Office & Computing,Meesho,Meena N.,5,Great value for money. Very happy with my purchase.
2024-11-30,Anker 65W GaN Fast Charger,Electronics,Myntra,Rohan D.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-11-30,H&M Relaxed Fit Shirt,Fashion,Myntra,Lalita Q.,5,Five stars! Will recommend to friends and family.
2024-11-30,Milton Thermosteel Flask 1L,Home & Living,App Store,Sanjay L.,5,Great value for money. Very happy with my purchase.
2024-11-30,Minimalist 10% Niacinamide Serum,Beauty,Flipkart,Suresh I.,1,Product is defective. Will be returning it.
2024-11-30,Wow Skin Science Hair Oil,Beauty,Myntra,Nisha G.,5,Top notch quality. Highly recommend to everyone.
2024-11-30,Zebronics ZEB-Crystal Pro Webcam,Electronics,App Store,Ravi K.,2,Not worth the money. Would not recommend.
2024-12-01,AmazonBasics Adjustable Laptop Stand,Office & Computing,Google Play,Ananya M.,3,Neither good nor bad. Just average.
2024-12-01,Anker 65W GaN Fast Charger,Electronics,Myntra,Vikram H.,5,Exceeded my expectations. Will definitely buy again.
2024-12-01,Biotique Bio Morning Nector SPF,Beauty,Myntra,Ishaan B.,5,Perfect product. Works exactly as described.
2024-12-01,Kuber Industries Storage Box,Home & Living,Myntra,Kavya T.,3,Works but quality could be improved.
2024-12-01,Portronics Table Lamp LED,Office & Computing,Meesho,Nisha G.,5,Amazing! This is one of the best purchases I have made.
2024-12-01,Story@Home Blackout Curtains,Home & Living,Amazon,Preeti C.,5,Top notch quality. Highly recommend to everyone.
2024-12-02,AmazonBasics Adjustable Laptop Stand,Office & Computing,Myntra,Arjun P.,4,Top notch quality. Highly recommend to everyone.
2024-12-02,Biotique Bio Morning Nector SPF,Beauty,App Store,Rahul O.,5,Outstanding product. Fast delivery and good packaging.
2024-12-02,H&M Relaxed Fit Shirt,Fashion,Myntra,Ishaan B.,3,Acceptable quality. Expected a bit more.
2024-12-02,Kuber Industries Storage Box,Home & Living,App Store,Sanjay L.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-02,Levi's 511 Slim Fit Jeans,Fashion,Amazon,Nikhil A.,5,Perfect product. Works exactly as described.
2024-12-02,Minimalist 10% Niacinamide Serum,Beauty,App Store,Meena N.,5,Exceeded my expectations. Will definitely buy again.
2024-12-02,Plum Green Tea Toner 200ml,Beauty,Google Play,Ananya M.,4,Perfect product. Works exactly as described.
2024-12-02,Story@Home Blackout Curtains,Home & Living,App Store,Nisha G.,4,Great value for money. Very happy with my purchase.
2024-12-02,Syska USB Hub 4-Port,Office & Computing,App Store,Deepa C.,5,Exceeded my expectations. Will definitely buy again.
2024-12-02,boAt Airdopes 141 TWS Earbuds,Electronics,Google Play,Priya S.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-03,HP 65W Laptop Power Adapter,Office & Computing,Meesho,Ishaan B.,5,Very satisfied. Quality is premium and packaging was neat.
2024-12-03,Lakme Absolute Foundation,Beauty,App Store,Arjun P.,5,Top notch quality. Highly recommend to everyone.
2024-12-03,Portronics Table Lamp LED,Office & Computing,Google Play,Rohan D.,5,Five stars! Will recommend to friends and family.
2024-12-03,Sony WH-1000XM5 Headphones,Electronics,Google Play,Divya F.,3,Neither good nor bad. Just average.
2024-12-03,Syska USB Hub 4-Port,Office & Computing,Google Play,Ananya M.,4,Top notch quality. Highly recommend to everyone.
2024-12-04,Anker 65W GaN Fast Charger,Electronics,Myntra,Amit D.,3,Okay product. Nothing extraordinary.
2024-12-04,Prestige Induction Cooktop 1200W,Home & Living,App Store,Aditya R.,2,Very frustrating experience. Arrived damaged.
2024-12-04,Royalford Bamboo Chopping Board,Home & Living,Amazon,Sunita W.,4,Brilliant quality. Worth every rupee spent.
2024-12-04,Wow Skin Science Hair Oil,Beauty,App Store,Pooja V.,5,Top notch quality. Highly recommend to everyone.
2024-12-04,boAt Airdopes 141 TWS Earbuds,Electronics,App Store,Karan J.,4,Exceeded my expectations. Will definitely buy again.
2024-12-05,FabIndia Cotton Kurta,Fashion,Google Play,Farhan X.,4,Brilliant quality. Worth every rupee spent.
2024-12-05,Wow Skin Science Hair Oil,Beauty,Meesho,Lalita Q.,4,Brilliant quality. Worth every rupee spent.
2024-12-06,AmazonBasics Adjustable Laptop Stand,Office & Computing,Google Play,Anjali E.,4,Outstanding product. Fast delivery and good packaging.
2024-12-06,FabIndia Cotton Kurta,Fashion,App Store,Deepa C.,3,It's fine. Meets basic requirements.
2024-12-06,Lakme Absolute Foundation,Beauty,Flipkart,Vikram H.,5,Exceeded my expectations. Will definitely buy again.
2024-12-06,Wow Skin Science Hair Oil,Beauty,Amazon,Lalita Q.,3,Neither good nor bad. Just average.
2024-12-07,Allen Solly Polo T-Shirt,Fashion,Amazon,Ananya M.,5,Outstanding product. Fast delivery and good packaging.
2024-12-07,AmazonBasics Adjustable Laptop Stand,Office & Computing,Amazon,Deepa C.,3,Not bad. Could be better but serves the purpose.
2024-12-07,Kuber Industries Storage Box,Home & Living,Myntra,Vikram H.,3,Works but quality could be improved.
2024-12-07,Lakme Absolute Foundation,Beauty,Myntra,Pooja V.,4,Top notch quality. Highly recommend to everyone.
2024-12-07,Mi 10000mAh Power Bank,Electronics,Myntra,Amit D.,3,Not bad. Could be better but serves the purpose.
2024-12-07,Sony WH-1000XM5 Headphones,Electronics,Google Play,Preeti C.,5,Amazing! This is one of the best purchases I have made.
2024-12-07,Story@Home Blackout Curtains,Home & Living,App Store,Rohan D.,4,Brilliant quality. Worth every rupee spent.
2024-12-07,Syska USB Hub 4-Port,Office & Computing,Amazon,Sanjay L.,5,Perfect product. Works exactly as described.
2024-12-08,JBL Flip 6 Bluetooth Speaker,Electronics,Myntra,Rohan D.,4,Amazing! This is one of the best purchases I have made.
2024-12-08,Portronics Table Lamp LED,Office & Computing,App Store,Deepa C.,4,Five stars! Will recommend to friends and family.
2024-12-08,Royalford Bamboo Chopping Board,Home & Living,App Store,Farhan X.,3,Acceptable quality. Expected a bit more.
2024-12-08,Samsung Galaxy Buds3 Pro,Electronics,Google Play,Ananya M.,4,Outstanding product. Fast delivery and good packaging.
2024-12-08,Woodland Casual Sneakers,Fashion,Flipkart,Aditya R.,4,Brilliant quality. Worth every rupee spent.
2024-12-09,Anker 65W GaN Fast Charger,Electronics,Flipkart,Nisha G.,3,Decent product. Does exactly what it says.
2024-12-09,HP 65W Laptop Power Adapter,Office & Computing,Flipkart,Ishaan B.,5,Outstanding product. Fast delivery and good packaging.
2024-12-09,Logitech MX Keys Keyboard,Electronics,Flipkart,Meena N.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-09,Pigeon Aluminium Non-Stick Pan,Home & Living,Meesho,Geeta U.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-09,Portronics Table Lamp LED,Office & Computing,Amazon,Arjun P.,4,Outstanding product. Fast delivery and good packaging.
2024-12-09,Samsung Galaxy Buds3 Pro,Electronics,App Store,Vikram H.,5,Great value for money. Very happy with my purchase.
2024-12-09,boAt Airdopes 141 TWS Earbuds,Electronics,Flipkart,Suresh I.,3,Average quality but acceptable for the price.
2024-12-10,Allen Solly Polo T-Shirt,Fashion,Meesho,Aditya R.,1,Very frustrating experience. Arrived damaged.
2024-12-10,FabIndia Cotton Kurta,Fashion,Meesho,Preeti C.,2,Waste of money. Completely unsatisfied.
2024-12-10,Mamaearth Vitamin C Face Wash,Beauty,Google Play,Sneha R.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-10,Prestige Induction Cooktop 1200W,Home & Living,Meesho,Pooja V.,4,Amazing! This is one of the best purchases I have made.
2024-12-10,Syska USB Hub 4-Port,Office & Computing,Amazon,Ravi K.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-11,Lakme Absolute Foundation,Beauty,Myntra,Pooja V.,3,Average quality but acceptable for the price.
2024-12-11,Mamaearth Vitamin C Face Wash,Beauty,Google Play,Divya F.,3,It's fine. Meets basic requirements.
2024-12-11,Portronics Table Lamp LED,Office & Computing,Google Play,Ananya M.,3,Okay product. Nothing extraordinary.
2024-12-12,Kuber Industries Storage Box,Home & Living,Myntra,Rahul O.,3,Not bad. Could be better but serves the purpose.
2024-12-12,Levi's 511 Slim Fit Jeans,Fashion,App Store,Kavya T.,3,Works but quality could be improved.
2024-12-12,Logitech MX Keys Keyboard,Electronics,Myntra,Shreya Z.,4,Brilliant quality. Worth every rupee spent.
2024-12-12,Prestige Induction Cooktop 1200W,Home & Living,App Store,Divya F.,5,Great value for money. Very happy with my purchase.
2024-12-12,Zebronics ZEB-Crystal Pro Webcam,Electronics,Flipkart,Ishaan B.,3,Decent product. Does exactly what it says.
2024-12-13,Anker 65W GaN Fast Charger,Electronics,Meesho,Aditya R.,4,Perfect product. Works exactly as described.
2024-12-13,Biotique Bio Morning Nector SPF,Beauty,App Store,Suresh I.,5,Great value for money. Very happy with my purchase.
2024-12-13,Logitech MX Keys Keyboard,Electronics,Amazon,Mohit Y.,5,Top notch quality. Highly recommend to everyone.
2024-12-13,Prestige Induction Cooktop 1200W,Home & Living,Flipkart,Ananya M.,5,Great value for money. Very happy with my purchase.
2024-12-13,Sony WH-1000XM5 Headphones,Electronics,Myntra,Ramesh B.,5,Amazing! This is one of the best purchases I have made.
2024-12-13,boAt Airdopes 141 TWS Earbuds,Electronics,Myntra,Meena N.,5,Outstanding product. Fast delivery and good packaging.
2024-12-14,Allen Solly Polo T-Shirt,Fashion,Myntra,Rohan D.,2,Very bad experience. Customer service was unhelpful.
2024-12-14,AmazonBasics Adjustable Laptop Stand,Office & Computing,Myntra,Ramesh B.,4,Top notch quality. Highly recommend to everyone.
2024-12-14,Logitech MX Keys Keyboard,Electronics,Myntra,Ishaan B.,3,Neither good nor bad. Just average.
2024-12-14,Story@Home Blackout Curtains,Home & Living,Meesho,Sneha R.,5,Exceeded my expectations. Will definitely buy again.
2024-12-14,boAt Airdopes 141 TWS Earbuds,Electronics,Meesho,Ananya M.,4,Five stars! Will recommend to friends and family.
2024-12-15,AmazonBasics Adjustable Laptop Stand,Office & Computing,Flipkart,Deepa C.,4,Great value for money. Very happy with my purchase.
2024-12-15,Anker 65W GaN Fast Charger,Electronics,Google Play,Farhan X.,4,Perfect product. Works exactly as described.
2024-12-15,Biotique Bio Morning Nector SPF,Beauty,Google Play,Arjun P.,4,Brilliant quality. Worth every rupee spent.
2024-12-15,FabIndia Cotton Kurta,Fashion,Flipkart,Aditya R.,3,Works but quality could be improved.
2024-12-15,Mi 10000mAh Power Bank,Electronics,Myntra,Ishaan B.,3,Product is okay. Delivery was delayed slightly.
2024-12-16,Biotique Bio Morning Nector SPF,Beauty,Flipkart,Anjali E.,4,Very satisfied. Quality is premium and packaging was neat.
2024-12-16,H&M Relaxed Fit Shirt,Fashion,Meesho,Aditya R.,3,Okay product. Nothing extraordinary.
2024-12-16,Lakme Absolute Foundation,Beauty,Meesho,Ravi K.,5,Perfect product. Works exactly as described.
2024-12-16,Milton Thermosteel Flask 1L,Home & Living,Myntra,Mohit Y.,3,Works but quality could be improved.
2024-12-16,Minimalist 10% Niacinamide Serum,Beauty,Google Play,Farhan X.,4,Five stars! Will recommend to friends and family.
2024-12-16,Pigeon Aluminium Non-Stick Pan,Home & Living,Myntra,Karan J.,3,Decent product. Does exactly what it says.
2024-12-16,Plum Green Tea Toner 200ml,Beauty,App Store,Ananya M.,5,Top notch quality. Highly recommend to everyone.
2024-12-16,Portronics Table Lamp LED,Office & Computing,Flipkart,Nisha G.,4,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-16,Puma Classic Track Pants,Fashion,Flipkart,Rahul O.,5,Absolutely love this product! Quality is excellent and delivery was fast.
2024-12-16,Royalford Bamboo Chopping Board,Home & Living,Google Play,Sunita W.,5,Brilliant quality. Worth every rupee spent.
2024-12-16,Samsung Galaxy Buds3 Pro,Electronics,App Store,Preeti C.,1,Very poor quality compared to the description.
2024-12-16,Wow Skin Science Hair Oil,Beauty,Flipkart,Kavya T.,4,Brilliant quality. Worth every rupee spent.
2024-12-17,Anker 65W GaN Fast Charger,Electronics,App Store,Pooja V.,4,Five stars! Will recommend to friends and family.
2024-12-17,Prestige Induction Cooktop 1200W,Home & Living,App Store,Karan J.,5,Great value for money. Very happy with my purchase.
2024-12-18,Mi 10000mAh Power Bank,Electronics,Flipkart,Rohan D.,5,Very satisfied. Quality is premium and packaging was neat.
2024-12-18,Minimalist 10% Niacinamide Serum,Beauty,Google Play,Priya S.,5,Exceeded my expectations. Will definitely buy again.
2024-12-18,Portronics Table Lamp LED,Office & Computing,Myntra,Nikhil A.,5,Outstanding product. Fast delivery and good packaging.
2024-12-18,Puma Classic Track Pants,Fashion,Meesho,Farhan X.,3,Product is okay. Delivery was delayed slightly.
