date,product_name,category,quantity,unit_price,revenue
2024-09-09,Portronics Table Lamp LED,Office & Computing,22,1247.95,27454.9
2024-09-09,Prestige Induction Cooktop 1200W,Home & Living,19,2959.36,56227.84
2024-09-09,Puma Classic Track Pants,Fashion,8,2043.58,16348.64
2024-09-09,Royalford Bamboo Chopping Board,Home & Living,13,513.02,6669.26
2024-09-09,Samsung Galaxy Buds3 Pro,Electronics,3,13112.09,39336.27
2024-09-09,Sony WH-1000XM5 Headphones,Electronics,20,27745.72,554914.4
2024-09-09,Story@Home Blackout Curtains,Home & Living,5,1256.65,6283.25
2024-09-09,Syska USB Hub 4-Port,Office & Computing,30,595.77,17873.1
2024-09-09,Woodland Casual Sneakers,Fashion,3,2496.0,7488.0
2024-09-09,Wow Skin Science Hair Oil,Beauty,2,604.63,1209.26
2024-09-09,Zebronics ZEB-Crystal Pro Webcam,Electronics,25,1537.22,38430.5
2024-09-09,boAt Airdopes 141 TWS Earbuds,Electronics,7,1256.78,8797.46
2024-09-10,Biotique Bio Morning Nector SPF,Beauty,28,257.89,7220.92
2024-09-10,JBL Flip 6 Bluetooth Speaker,Electronics,42,9774.02,410508.84
2024-09-10,Logitech MX Keys Keyboard,Electronics,18,8112.72,146028.96
2024-09-10,Mamaearth Vitamin C Face Wash,Beauty,16,303.57,4857.12
2024-09-10,Mi 10000mAh Power Bank,Electronics,21,1029.17,21612.57
2024-09-10,Minimalist 10% Niacinamide Serum,Beauty,18,418.87,7539.66
2024-09-10,Pigeon Aluminium Non-Stick Pan,Home & Living,28,866.46,24260.88
2024-09-10,Sony WH-1000XM5 Headphones,Electronics,21,27043.98,567923.58
2024-09-10,Story@Home Blackout Curtains,Home & Living,19,1290.17,24513.23
2024-09-10,Syska USB Hub 4-Port,Office & Computing,34,584.98,19889.32
2024-09-10,boAt Airdopes 141 TWS Earbuds,Electronics,18,1337.97,24083.46
2024-09-11,Allen Solly Polo T-Shirt,Fashion,38,1021.08,38801.04
2024-09-11,AmazonBasics Adjustable Laptop Stand,Office & Computing,35,1718.22,60137.7
2024-09-11,Anker 65W GaN Fast Charger,Electronics,37,2351.81,87016.97
2024-09-11,Kuber Industries Storage Box,Home & Living,44,357.24,15718.56
2024-09-11,Levi's 511 Slim Fit Jeans,Fashion,17,3032.29,51548.93
2024-09-11,Logitech MX Keys Keyboard,Electronics,40,8094.89,323795.6
2024-09-11,Mamaearth Vitamin C Face Wash,Beauty,24,305.19,7324.56
2024-09-11,Milton Thermosteel Flask 1L,Home & Living,38,690.26,26229.88
2024-09-11,Minimalist 10% Niacinamide Serum,Beauty,10,419.39,4193.9
2024-09-11,Pigeon Aluminium Non-Stick Pan,Home & Living,37,889.2,32900.4
2024-09-11,Plum Green Tea Toner 200ml,Beauty,46,377.06,17344.76
2024-09-11,Portronics Table Lamp LED,Office & Computing,14,1304.46,18262.44
2024-09-11,Prestige Induction Cooktop 1200W,Home & Living,26,3077.06,80003.56
2024-09-11,Sony WH-1000XM5 Headphones,Electronics,26,27375.96,711774.96
2024-09-11,Story@Home Blackout Curtains,Home & Living,17,1366.94,23237.98
2024-09-11,Zebronics ZEB-Crystal Pro Webcam,Electronics,22,1510.69,33235.18
2024-09-11,boAt Airdopes 141 TWS Earbuds,Electronics,17,1271.07,21608.19
2024-09-12,Allen Solly Polo T-Shirt,Fashion,13,1033.87,13440.31
2024-09-12,AmazonBasics Adjustable Laptop Stand,Office & Computing,39,1695.38,66119.82
2024-09-12,Anker 65W GaN Fast Charger,Electronics,37,2536.73,93859.01
2024-09-12,H&M Relaxed Fit Shirt,Fashion,12,801.0,9612.0
2024-09-12,HP 65W Laptop Power Adapter,Office & Computing,5,2098.95,10494.75
2024-09-12,JBL Flip 6 Bluetooth Speaker,Electronics,17,10371.96,176323.32
2024-09-12,Lakme Absolute Foundation,Beauty,39,749.92,29246.88
2024-09-12,Mamaearth Vitamin C Face Wash,Beauty,37,297.92,11023.04
2024-09-12,Mi 10000mAh Power Bank,Electronics,11,978.52,10763.72
2024-09-12,Plum Green Tea Toner 200ml,Beauty,8,384.3,3074.4
2024-09-12,Portronics Table Lamp LED,Office & Computing,35,1353.69,47379.15
2024-09-12,Puma Classic Track Pants,Fashion,38,2046.58,77770.04
2024-09-12,Samsung Galaxy Buds3 Pro,Electronics,43,12888.51,554205.93
2024-09-12,Sony WH-1000XM5 Headphones,Electronics,43,28431.27,1222544.61
2024-09-12,Syska USB Hub 4-Port,Office & Computing,43,605.95,26055.85
2024-09-12,Zebronics ZEB-Crystal Pro Webcam,Electronics,19,1445.49,27464.31
2024-09-13,Anker 65W GaN Fast Charger,Electronics,4,2437.02,9748.08
2024-09-13,JBL Flip 6 Bluetooth Speaker,Electronics,31,9873.01,306063.31
2024-09-13,Kuber Industries Storage Box,Home & Living,37,329.46,12190.02
2024-09-13,Lakme Absolute Foundation,Beauty,19,809.15,15373.85
2024-09-13,Levi's 511 Slim Fit Jeans,Fashion,10,3053.28,30532.8
2024-09-13,Logitech MX Keys Keyboard,Electronics,34,8935.04,303791.36
2024-09-13,Mamaearth Vitamin C Face Wash,Beauty,32,300.7,9622.4
2024-09-13,Milton Thermosteel Flask 1L,Home & Living,29,738.07,21404.03
2024-09-13,Portronics Table Lamp LED,Office & Computing,25,1350.18,33754.5
2024-09-13,Sony WH-1000XM5 Headphones,Electronics,3,28112.78,84338.34
2024-09-13,Story@Home Blackout Curtains,Home & Living,2,1363.04,2726.08
2024-09-13,Zebronics ZEB-Crystal Pro Webcam,Electronics,48,1431.25,68700.0
2024-09-14,Allen Solly Polo T-Shirt,Fashion,6,940.66,5643.96
2024-09-14,Anker 65W GaN Fast Charger,Electronics,34,2467.01,83878.34
2024-09-14,H&M Relaxed Fit Shirt,Fashion,49,766.56,37561.44
2024-09-14,HP 65W Laptop Power Adapter,Office & Computing,20,2102.35,42047.0
2024-09-14,Lakme Absolute Foundation,Beauty,27,763.2,20606.4
2024-09-14,Logitech MX Keys Keyboard,Electronics,30,8875.58,266267.4
2024-09-14,Mamaearth Vitamin C Face Wash,Beauty,7,285.96,2001.72
2024-09-14,Mi 10000mAh Power Bank,Electronics,40,1043.26,41730.4
2024-09-14,Milton Thermosteel Flask 1L,Home & Living,36,713.12,25672.32
2024-09-14,Minimalist 10% Niacinamide Serum,Beauty,28,375.18,10505.04
2024-09-14,Pigeon Aluminium Non-Stick Pan,Home & Living,2,940.89,1881.78
2024-09-14,Prestige Induction Cooktop 1200W,Home & Living,33,2933.6,96808.8
2024-09-14,Puma Classic Track Pants,Fashion,46,1964.82,90381.72
2024-09-14,Samsung Galaxy Buds3 Pro,Electronics,1,13310.98,13310.98
2024-09-14,Sony WH-1000XM5 Headphones,Electronics,15,27694.44,415416.6
2024-09-14,Story@Home Blackout Curtains,Home & Living,45,1337.97,60208.65
2024-09-14,Woodland Casual Sneakers,Fashion,15,2373.49,35602.35
2024-09-14,Wow Skin Science Hair Oil,Beauty,5,604.39,3021.95
2024-09-14,Zebronics ZEB-Crystal Pro Webcam,Electronics,23,1567.05,36042.15
2024-09-15,Allen Solly Polo T-Shirt,Fashion,34,951.55,32352.7
2024-09-15,AmazonBasics Adjustable Laptop Stand,Office & Computing,20,1750.97,35019.4
2024-09-15,FabIndia Cotton Kurta,Fashion,22,1530.48,33670.56
2024-09-15,HP 65W Laptop Power Adapter,Office & Computing,49,2083.76,102104.24
2024-09-15,Lakme Absolute Foundation,Beauty,2,829.98,1659.96
2024-09-15,Logitech MX Keys Keyboard,Electronics,2,8382.02,16764.04
2024-09-15,Mamaearth Vitamin C Face Wash,Beauty,6,287.67,1726.02
2024-09-15,Mi 10000mAh Power Bank,Electronics,8,960.84,7686.72
2024-09-15,Minimalist 10% Niacinamide Serum,Beauty,30,416.2,12486.0
2024-09-15,Pigeon Aluminium Non-Stick Pan,Home & Living,36,940.35,33852.6
2024-09-15,Plum Green Tea Toner 200ml,Beauty,48,386.29,18541.92
2024-09-15,Portronics Table Lamp LED,Office & Computing,37,1295.36,47928.32
2024-09-15,Prestige Induction Cooktop 1200W,Home & Living,12,2845.25,34143.0
2024-09-15,Royalford Bamboo Chopping Board,Home & Living,48,506.39,24306.72
2024-09-15,Samsung Galaxy Buds3 Pro,Electronics,28,12941.8,362370.4
2024-09-15,Sony WH-1000XM5 Headphones,Electronics,25,28004.82,700120.5
2024-09-15,Zebronics ZEB-Crystal Pro Webcam,Electronics,39,1516.09,59127.51
2024-09-16,Allen Solly Polo T-Shirt,Fashion,5,1019.68,5098.4
2024-09-16,AmazonBasics Adjustable Laptop Stand,Office & Computing,1,1855.49,1855.49
2024-09-16,Anker 65W GaN Fast Charger,Electronics,3,2597.71,7793.13
2024-09-16,Biotique Bio Morning Nector SPF,Beauty,13,254.55,3309.15
2024-09-16,FabIndia Cotton Kurta,Fashion,11,1527.03,16797.33
2024-09-16,H&M Relaxed Fit Shirt,Fashion,11,816.66,8983.26
2024-09-16,HP 65W Laptop Power Adapter,Office & Computing,23,2035.18,46809.14
2024-09-16,JBL Flip 6 Bluetooth Speaker,Electronics,9,9605.04,86445.36
2024-09-16,Kuber Industries Storage Box,Home & Living,5,338.39,1691.95
2024-09-16,Lakme Absolute Foundation,Beauty,11,799.93,8799.23
2024-09-16,Levi's 511 Slim Fit Jeans,Fashion,29,3022.09,87640.61
2024-09-16,Logitech MX Keys Keyboard,Electronics,4,8206.17,32824.68
2024-09-16,Mamaearth Vitamin C Face Wash,Beauty,9,302.68,2724.12
2024-09-16,Mi 10000mAh Power Bank,Electronics,10,999.7,9997.0
2024-09-16,Milton Thermosteel Flask 1L,Home & Living,11,686.21,7548.31
2024-09-16,Minimalist 10% Niacinamide Serum,Beauty,16,399.8,6396.8
2024-09-16,Pigeon Aluminium Non-Stick Pan,Home & Living,4,905.47,3621.88
2024-09-16,Plum Green Tea Toner 200ml,Beauty,1,385.46,385.46
2024-09-16,Portronics Table Lamp LED,Office & Computing,30,1260.81,37824.3
2024-09-16,Prestige Induction Cooktop 1200W,Home & Living,9,3018.06,27162.54
2024-09-16,Puma Classic Track Pants,Fashion,12,1977.01,23724.12
2024-09-16,Royalford Bamboo Chopping Board,Home & Living,25,517.56,12939.0
2024-09-16,Samsung Galaxy Buds3 Pro,Electronics,6,13034.1,78204.6
2024-09-16,Sony WH-1000XM5 Headphones,Electronics,3,26892.84,80678.52
2024-09-16,Story@Home Blackout Curtains,Home & Living,28,1333.16,37328.48
2024-09-16,Syska USB Hub 4-Port,Office & Computing,19,598.16,11365.04
2024-09-16,Woodland Casual Sneakers,Fashion,6,2402.93,14417.58
2024-09-16,Wow Skin Science Hair Oil,Beauty,22,619.79,13635.38
2024-09-16,Zebronics ZEB-Crystal Pro Webcam,Electronics,10,1451.93,14519.3
2024-09-16,boAt Airdopes 141 TWS Earbuds,Electronics,22,1291.86,28420.92
2024-09-17,Allen Solly Polo T-Shirt,Fashion,29,992.71,28788.59
2024-09-17,Anker 65W GaN Fast Charger,Electronics,38,2367.3,89957.4
2024-09-17,Biotique Bio Morning Nector SPF,Beauty,6,257.02,1542.12
2024-09-17,FabIndia Cotton Kurta,Fashion,42,1533.93,64425.06
2024-09-17,H&M Relaxed Fit Shirt,Fashion,42,754.5,31689.0
2024-09-17,JBL Flip 6 Bluetooth Speaker,Electronics,15,10067.99,151019.85
2024-09-17,Pigeon Aluminium Non-Stick Pan,Home & Living,28,946.47,26501.16
2024-09-17,Portronics Table Lamp LED,Office & Computing,32,1356.29,43401.28
2024-09-17,Prestige Induction Cooktop 1200W,Home & Living,44,2930.91,128960.04
2024-09-17,Puma Classic Track Pants,Fashion,17,1880.06,31961.02
2024-09-17,Syska USB Hub 4-Port,Office & Computing,32,595.77,19064.64
2024-09-17,Wow Skin Science Hair Oil,Beauty,35,609.18,21321.3
2024-09-17,boAt Airdopes 141 TWS Earbuds,Electronics,49,1334.33,65382.17
2024-09-18,Allen Solly Polo T-Shirt,Fashion,15,971.33,14569.95
2024-09-18,AmazonBasics Adjustable Laptop Stand,Office & Computing,33,1854.95,61213.35
2024-09-18,Anker 65W GaN Fast Charger,Electronics,4,2434.28,9737.12
2024-09-18,H&M Relaxed Fit Shirt,Fashion,6,840.87,5045.22
2024-09-18,Lakme Absolute Foundation,Beauty,8,837.45,6699.6
2024-09-18,Mi 10000mAh Power Bank,Electronics,27,1018.88,27509.76
2024-09-18,Plum Green Tea Toner 200ml,Beauty,47,376.8,17709.6
2024-09-18,Portronics Table Lamp LED,Office & Computing,36,1252.76,45099.36
2024-09-18,Prestige Induction Cooktop 1200W,Home & Living,39,2994.1,116769.9
2024-09-18,Samsung Galaxy Buds3 Pro,Electronics,22,12947.0,284834.0
2024-09-18,Sony WH-1000XM5 Headphones,Electronics,41,26882.04,1102163.64
2024-09-18,Syska USB Hub 4-Port,Office & Computing,14,563.12,7883.68
2024-09-19,Allen Solly Polo T-Shirt,Fashion,24,977.92,23470.08
2024-09-19,AmazonBasics Adjustable Laptop Stand,Office & Computing,20,1747.19,34943.8
2024-09-19,Milton Thermosteel Flask 1L,Home & Living,9,667.89,6011.01
2024-09-19,Pigeon Aluminium Non-Stick Pan,Home & Living,46,945.48,43492.08
2024-09-19,Royalford Bamboo Chopping Board,Home & Living,30,519.76,15592.8
2024-09-19,Samsung Galaxy Buds3 Pro,Electronics,38,12857.31,488577.78
2024-09-19,Woodland Casual Sneakers,Fashion,13,2443.1,31760.3
2024-09-19,boAt Airdopes 141 TWS Earbuds,Electronics,24,1255.48,30131.52
2024-09-20,Allen Solly Polo T-Shirt,Fashion,2,988.41,1976.82
2024-09-20,AmazonBasics Adjustable Laptop Stand,Office & Computing,41,1827.96,74946.36
2024-09-20,FabIndia Cotton Kurta,Fashion,11,1572.0,17292.0
2024-09-20,HP 65W Laptop Power Adapter,Office & Computing,25,2092.55,52313.75
2024-09-20,Logitech MX Keys Keyboard,Electronics,8,8984.31,71874.48
2024-09-20,Pigeon Aluminium Non-Stick Pan,Home & Living,31,947.73,29379.63
2024-09-20,Plum Green Tea Toner 200ml,Beauty,45,393.19,17693.55
2024-09-20,Samsung Galaxy Buds3 Pro,Electronics,48,12393.25,594876.0
2024-09-20,Sony WH-1000XM5 Headphones,Electronics,10,27168.13,271681.3
2024-09-20,Syska USB Hub 4-Port,Office & Computing,22,575.76,12666.72
2024-09-21,AmazonBasics Adjustable Laptop Stand,Office & Computing,42,1729.38,72633.96
2024-09-21,Anker 65W GaN Fast Charger,Electronics,43,2436.77,104781.11
2024-09-21,Biotique Bio Morning Nector SPF,Beauty,36,250.44,9015.84
2024-09-21,H&M Relaxed Fit Shirt,Fashion,25,820.57,20514.25
2024-09-21,HP 65W Laptop Power Adapter,Office & Computing,28,2042.18,57181.04
2024-09-21,JBL Flip 6 Bluetooth Speaker,Electronics,50,9764.02,488201.0
2024-09-21,Kuber Industries Storage Box,Home & Living,18,355.63,6401.34
2024-09-21,Levi's 511 Slim Fit Jeans,Fashion,38,2981.31,113289.78
2024-09-21,Mamaearth Vitamin C Face Wash,Beauty,17,308.45,5243.65
2024-09-21,Mi 10000mAh Power Bank,Electronics,33,1036.46,34203.18
2024-09-21,Milton Thermosteel Flask 1L,Home & Living,15,714.1,10711.5
2024-09-21,Minimalist 10% Niacinamide Serum,Beauty,2,394.61,789.22
2024-09-21,Pigeon Aluminium Non-Stick Pan,Home & Living,25,902.06,22551.5
2024-09-21,Portronics Table Lamp LED,Office & Computing,25,1376.81,34420.25
2024-09-21,Royalford Bamboo Chopping Board,Home & Living,26,497.7,12940.2
2024-09-21,Sony WH-1000XM5 Headphones,Electronics,32,27505.51,880176.32
2024-09-21,Syska USB Hub 4-Port,Office & Computing,24,591.21,14189.04
2024-09-22,AmazonBasics Adjustable Laptop Stand,Office & Computing,44,1714.09,75419.96
2024-09-22,H&M Relaxed Fit Shirt,Fashion,46,760.01,34960.46
2024-09-22,Levi's 511 Slim Fit Jeans,Fashion,39,3088.07,120434.73
2024-09-22,Logitech MX Keys Keyboard,Electronics,41,8791.48,360450.68
2024-09-22,Mi 10000mAh Power Bank,Electronics,3,950.35,2851.05
2024-09-22,Minimalist 10% Niacinamide Serum,Beauty,41,417.71,17126.11
2024-09-22,Pigeon Aluminium Non-Stick Pan,Home & Living,35,894.95,31323.25
2024-09-22,Plum Green Tea Toner 200ml,Beauty,33,353.7,11672.1
2024-09-22,Puma Classic Track Pants,Fashion,43,1992.4,85673.2
2024-09-22,Sony WH-1000XM5 Headphones,Electronics,35,28425.87,994905.45
2024-09-22,Syska USB Hub 4-Port,Office & Computing,24,593.25,14238.0
2024-09-22,Woodland Casual Sneakers,Fashion,33,2387.71,78794.43
2024-09-22,boAt Airdopes 141 TWS Earbuds,Electronics,12,1356.42,16277.04
2024-09-23,Allen Solly Polo T-Shirt,Fashion,16,994.9,15918.4
2024-09-23,AmazonBasics Adjustable Laptop Stand,Office & Computing,25,1847.03,46175.75
2024-09-23,Anker 65W GaN Fast Charger,Electronics,4,2510.5,10042.0
2024-09-23,Biotique Bio Morning Nector SPF,Beauty,24,256.99,6167.76
2024-09-23,FabIndia Cotton Kurta,Fashion,28,1480.41,41451.48
2024-09-23,H&M Relaxed Fit Shirt,Fashion,19,805.15,15297.85
2024-09-23,HP 65W Laptop Power Adapter,Office & Computing,28,1944.63,54449.64
2024-09-23,JBL Flip 6 Bluetooth Speaker,Electronics,28,10147.99,284143.72
2024-09-23,Kuber Industries Storage Box,Home & Living,25,347.57,8689.25
2024-09-23,Lakme Absolute Foundation,Beauty,25,805.97,20149.25
2024-09-23,Levi's 511 Slim Fit Jeans,Fashion,9,3085.07,27765.63
2024-09-23,Logitech MX Keys Keyboard,Electronics,29,8624.97,250124.13
2024-09-23,Mamaearth Vitamin C Face Wash,Beauty,23,292.69,6731.87
2024-09-23,Mi 10000mAh Power Bank,Electronics,9,992.21,8929.89
2024-09-23,Milton Thermosteel Flask 1L,Home & Living,3,702.98,2108.94
2024-09-23,Minimalist 10% Niacinamide Serum,Beauty,11,413.56,4549.16
2024-09-23,Pigeon Aluminium Non-Stick Pan,Home & Living,13,888.3,11547.9
2024-09-23,Plum Green Tea Toner 200ml,Beauty,21,363.26,7628.46
2024-09-23,Portronics Table Lamp LED,Office & Computing,6,1309.52,7857.12
2024-09-23,Prestige Induction Cooktop 1200W,Home & Living,6,2952.77,17716.62
2024-09-23,Puma Classic Track Pants,Fashion,19,1924.24,36560.56
2024-09-23,Royalford Bamboo Chopping Board,Home & Living,2,486.33,972.66
2024-09-23,Samsung Galaxy Buds3 Pro,Electronics,8,12649.33,101194.64
2024-09-23,Sony WH-1000XM5 Headphones,Electronics,29,27270.7,790850.3
2024-09-23,Story@Home Blackout Curtains,Home & Living,11,1259.77,13857.47
2024-09-23,Syska USB Hub 4-Port,Office & Computing,17,612.48,10412.16
2024-09-23,Woodland Casual Sneakers,Fashion,23,2482.53,57098.19
2024-09-23,Wow Skin Science Hair Oil,Beauty,30,598.22,17946.6
2024-09-23,Zebronics ZEB-Crystal Pro Webcam,Electronics,1,1550.42,1550.42
2024-09-23,boAt Airdopes 141 TWS Earbuds,Electronics,14,1289.78,18056.92
2024-09-24,AmazonBasics Adjustable Laptop Stand,Office & Computing,11,1869.7,20566.7
2024-09-24,Anker 65W GaN Fast Charger,Electronics,27,2500.75,67520.25
2024-09-24,H&M Relaxed Fit Shirt,Fashion,40,800.36,32014.4
2024-09-24,JBL Flip 6 Bluetooth Speaker,Electronics,16,9467.05,151472.8
2024-09-24,Milton Thermosteel Flask 1L,Home & Living,6,740.17,4441.02
2024-09-24,Pigeon Aluminium Non-Stick Pan,Home & Living,21,889.38,18676.98
2024-09-24,Plum Green Tea Toner 200ml,Beauty,24,386.85,9284.4
2024-09-24,Royalford Bamboo Chopping Board,Home & Living,46,496.16,22823.36
2024-09-24,Samsung Galaxy Buds3 Pro,Electronics,50,12685.72,634286.0
2024-09-24,Sony WH-1000XM5 Headphones,Electronics,49,25756.56,1262071.44
2024-09-24,Woodland Casual Sneakers,Fashion,36,2385.97,85894.92
2024-09-24,Wow Skin Science Hair Oil,Beauty,2,600.62,1201.24
2024-09-25,AmazonBasics Adjustable Laptop Stand,Office & Computing,19,1851.89,35185.91
2024-09-25,Anker 65W GaN Fast Charger,Electronics,26,2525.24,65656.24
2024-09-25,Biotique Bio Morning Nector SPF,Beauty,16,250.32,4005.12
2024-09-25,FabIndia Cotton Kurta,Fashion,47,1421.8,66824.6
2024-09-25,JBL Flip 6 Bluetooth Speaker,Electronics,40,9940.01,397600.4
2024-09-25,Lakme Absolute Foundation,Beauty,43,754.93,32461.99
2024-09-25,Levi's 511 Slim Fit Jeans,Fashion,39,3072.48,119826.72
2024-09-25,Logitech MX Keys Keyboard,Electronics,42,8849.24,371668.08
2024-09-25,Milton Thermosteel Flask 1L,Home & Living,15,710.18,10652.7
2024-09-25,Pigeon Aluminium Non-Stick Pan,Home & Living,28,850.45,23812.6
2024-09-25,Plum Green Tea Toner 200ml,Beauty,45,354.9,15970.5
2024-09-25,Portronics Table Lamp LED,Office & Computing,48,1376.16,66055.68
2024-09-25,Prestige Induction Cooktop 1200W,Home & Living,41,2857.53,117158.73
2024-09-25,Sony WH-1000XM5 Headphones,Electronics,40,25686.38,1027455.2
2024-09-25,Story@Home Blackout Curtains,Home & Living,12,1274.06,15288.72
2024-09-25,Syska USB Hub 4-Port,Office & Computing,7,564.56,3951.92
2024-09-25,Woodland Casual Sneakers,Fashion,11,2551.39,28065.29
2024-09-25,Zebronics ZEB-Crystal Pro Webcam,Electronics,34,1565.56,53229.04
2024-09-26,Anker 65W GaN Fast Charger,Electronics,46,2571.97,118310.62
2024-09-26,Biotique Bio Morning Nector SPF,Beauty,35,251.09,8788.15
2024-09-26,HP 65W Laptop Power Adapter,Office & Computing,44,1889.25,83127.0
2024-09-26,JBL Flip 6 Bluetooth Speaker,Electronics,19,9511.05,180709.95
2024-09-26,Kuber Industries Storage Box,Home & Living,6,340.55,2043.3
2024-09-26,Mamaearth Vitamin C Face Wash,Beauty,20,294.37,5887.4
2024-09-26,Plum Green Tea Toner 200ml,Beauty,49,394.2,19315.8
2024-09-26,Prestige Induction Cooktop 1200W,Home & Living,2,2826.98,5653.96
2024-09-26,Puma Classic Track Pants,Fashion,20,1975.21,39504.2
2024-09-26,Royalford Bamboo Chopping Board,Home & Living,11,481.58,5297.38
2024-09-26,Wow Skin Science Hair Oil,Beauty,29,571.51,16573.79
2024-09-26,Zebronics ZEB-Crystal Pro Webcam,Electronics,46,1470.22,67630.12
2024-09-27,Allen Solly Polo T-Shirt,Fashion,3,1011.69,3035.07
2024-09-27,AmazonBasics Adjustable Laptop Stand,Office & Computing,22,1716.25,37757.5
2024-09-27,Anker 65W GaN Fast Charger,Electronics,28,2603.46,72896.88
2024-09-27,Biotique Bio Morning Nector SPF,Beauty,30,234.18,7025.4
2024-09-27,H&M Relaxed Fit Shirt,Fashion,27,815.62,22021.74
2024-09-27,HP 65W Laptop Power Adapter,Office & Computing,12,2069.76,24837.12
2024-09-27,Levi's 511 Slim Fit Jeans,Fashion,18,2897.63,52157.34
2024-09-27,Milton Thermosteel Flask 1L,Home & Living,50,724.16,36208.0
2024-09-27,Prestige Induction Cooktop 1200W,Home & Living,37,2984.82,110438.34
2024-09-27,Story@Home Blackout Curtains,Home & Living,9,1284.71,11562.39
2024-09-27,Woodland Casual Sneakers,Fashion,45,2528.68,113790.6
2024-09-27,Wow Skin Science Hair Oil,Beauty,46,589.96,27138.16
2024-09-27,boAt Airdopes 141 TWS Earbuds,Electronics,25,1277.18,31929.5
2024-09-28,Anker 65W GaN Fast Charger,Electronics,29,2369.8,68724.2
2024-09-28,Kuber Industries Storage Box,Home & Living,42,340.8,14313.6
2024-09-28,Lakme Absolute Foundation,Beauty,12,776.87,9322.44
2024-09-28,Levi's 511 Slim Fit Jeans,Fashion,34,3137.85,106686.9
2024-09-28,Logitech MX Keys Keyboard,Electronics,47,8048.16,378263.52
2024-09-28,Mi 10000mAh Power Bank,Electronics,1,1027.57,1027.57
2024-09-28,Plum Green Tea Toner 200ml,Beauty,48,380.7,18273.6
2024-09-28,Prestige Induction Cooktop 1200W,Home & Living,5,2944.38,14721.9
2024-09-28,Syska USB Hub 4-Port,Office & Computing,24,603.55,14485.2
2024-09-28,Woodland Casual Sneakers,Fashion,2,2514.46,5028.92
2024-09-28,boAt Airdopes 141 TWS Earbuds,Electronics,24,1371.22,32909.28
2024-09-29,AmazonBasics Adjustable Laptop Stand,Office & Computing,10,1841.64,18416.4
2024-09-29,Anker 65W GaN Fast Charger,Electronics,44,2468.26,108603.44
2024-09-29,Biotique Bio Morning Nector SPF,Beauty,29,246.16,7138.64
2024-09-29,H&M Relaxed Fit Shirt,Fashion,48,798.44,38325.12
2024-09-29,JBL Flip 6 Bluetooth Speaker,Electronics,50,9489.05,474452.5
2024-09-29,Logitech MX Keys Keyboard,Electronics,29,8382.02,243078.58
2024-09-29,Mamaearth Vitamin C Face Wash,Beauty,9,294.66,2651.94
2024-09-29,Milton Thermosteel Flask 1L,Home & Living,34,716.89,24374.26
2024-09-29,Pigeon Aluminium Non-Stick Pan,Home & Living,10,856.03,8560.3
2024-09-29,Puma Classic Track Pants,Fashion,27,1981.21,53492.67
2024-09-29,Royalford Bamboo Chopping Board,Home & Living,40,520.46,20818.4
2024-09-29,Samsung Galaxy Buds3 Pro,Electronics,2,13178.39,26356.78
2024-09-29,Sony WH-1000XM5 Headphones,Electronics,27,26954.91,727782.57
2024-09-29,Syska USB Hub 4-Port,Office & Computing,32,597.08,19106.56
2024-09-29,Wow Skin Science Hair Oil,Beauty,18,569.65,10253.7
2024-09-29,boAt Airdopes 141 TWS Earbuds,Electronics,28,1319.0,36932.0
2024-09-30,Allen Solly Polo T-Shirt,Fashion,1,1031.47,1031.47
2024-09-30,AmazonBasics Adjustable Laptop Stand,Office & Computing,7,1729.56,12106.92
2024-09-30,Anker 65W GaN Fast Charger,Electronics,14,2520.24,35283.36
2024-09-30,Biotique Bio Morning Nector SPF,Beauty,29,258.81,7505.49
2024-09-30,FabIndia Cotton Kurta,Fashion,13,1454.78,18912.14
2024-09-30,H&M Relaxed Fit Shirt,Fashion,29,770.4,22341.6
2024-09-30,HP 65W Laptop Power Adapter,Office & Computing,14,2064.77,28906.78
2024-09-30,JBL Flip 6 Bluetooth Speaker,Electronics,24,10377.96,249071.04
2024-09-30,Kuber Industries Storage Box,Home & Living,6,362.19,2173.14
2024-09-30,Lakme Absolute Foundation,Beauty,11,778.3,8561.3
2024-09-30,Levi's 511 Slim Fit Jeans,Fashion,5,3115.96,15579.8
2024-09-30,Logitech MX Keys Keyboard,Electronics,5,8525.58,42627.9
2024-09-30,Mamaearth Vitamin C Face Wash,Beauty,22,289.88,6377.36
2024-09-30,Mi 10000mAh Power Bank,Electronics,16,1037.36,16597.76
2024-09-30,Milton Thermosteel Flask 1L,Home & Living,4,699.14,2796.56
2024-09-30,Minimalist 10% Niacinamide Serum,Beauty,15,412.17,6182.55
2024-09-30,Pigeon Aluminium Non-Stick Pan,Home & Living,14,885.69,12399.66
2024-09-30,Plum Green Tea Toner 200ml,Beauty,26,364.91,9487.66
2024-09-30,Portronics Table Lamp LED,Office & Computing,1,1270.29,1270.29
2024-09-30,Prestige Induction Cooktop 1200W,Home & Living,23,2945.28,67741.44
2024-09-30,Puma Classic Track Pants,Fashion,5,2027.59,10137.95
2024-09-30,Royalford Bamboo Chopping Board,Home & Living,11,515.82,5674.02
2024-09-30,Samsung Galaxy Buds3 Pro,Electronics,13,12759.82,165877.66
2024-09-30,Sony WH-1000XM5 Headphones,Electronics,7,27462.33,192236.31
2024-09-30,Story@Home Blackout Curtains,Home & Living,15,1252.37,18785.55
2024-09-30,Syska USB Hub 4-Port,Office & Computing,30,583.55,17506.5
